site_frame_id,tranco_rank,tranco_domain,request_started_at,request_finished_at,request_status,records_returned,retry_count,error_type
tfv1:000216,24111,sbcloud.us,2026-08-20T13:09:00+00:00,2026-08-20T13:09:11+00:00,COMPLETED,0,0,
tfv1:000217,24268,nic.no,2026-08-20T13:09:12+00:00,2026-08-20T13:09:18+00:00,COMPLETED,0,0,
tfv1:000218,24329,jacc.org,2026-08-20T13:09:19+00:00,2026-08-20T13:09:30+00:00,COMPLETED,0,0,
tfv1:000219,24342,craiyon.com,2026-08-20T13:09:31+00:00,2026-08-20T13:09:41+00:00,COMPLETED,0,0,
tfv1:000220,24374,ausfreeslots.com,2026-08-20T13:09:42+00:00,2026-08-20T13:09:51+00:00,COMPLETED,0,0,
tfv1:000221,24381,encar.com,2026-08-20T13:09:52+00:00,2026-08-20T13:10:00+00:00,COMPLETED,50,0,
tfv1:000222,24393,evaair.com,2026-08-20T13:10:01+00:00,2026-08-20T13:10:12+00:00,COMPLETED,50,0,
tfv1:000223,24433,bibledns.com,2026-08-20T13:10:13+00:00,2026-08-20T13:10:20+00:00,COMPLETED,0,0,
tfv1:000224,24447,kaik.ai,2026-08-20T13:10:21+00:00,2026-08-20T13:10:28+00:00,COMPLETED,50,0,
tfv1:000225,24454,occrp.org,2026-08-20T13:10:29+00:00,2026-08-20T13:10:38+00:00,COMPLETED,50,0,
tfv1:000226,24578,hotel-bb.com,2026-08-20T13:10:39+00:00,2026-08-20T13:10:47+00:00,COMPLETED,50,0,
tfv1:000227,24610,newyorklife.com,2026-08-20T13:10:48+00:00,2026-08-20T13:10:56+00:00,COMPLETED,50,0,
tfv1:000228,24629,tts-group.co.uk,2026-08-20T13:10:57+00:00,2026-08-20T13:11:06+00:00,COMPLETED,50,0,
tfv1:000229,24723,astron.nl,2026-08-20T13:11:07+00:00,2026-08-20T13:11:17+00:00,COMPLETED,50,0,
tfv1:000230,24726,papermc.io,2026-08-20T13:11:18+00:00,2026-08-20T13:11:26+00:00,COMPLETED,50,0,
tfv1:000231,24916,u2uyu876x.com,2026-08-20T13:11:27+00:00,2026-08-20T13:11:38+00:00,COMPLETED,0,0,
tfv1:000232,24936,webhostinghub.com,2026-08-20T13:31:28+00:00,2026-08-20T13:31:41+00:00,COMPLETED,47,0,
tfv1:000233,25004,binance.bh,2026-08-20T13:31:42+00:00,2026-08-20T13:31:48+00:00,COMPLETED,0,0,
tfv1:000234,25011,solarcity.com,2026-08-20T13:31:49+00:00,2026-08-20T13:31:55+00:00,COMPLETED,0,0,
tfv1:000235,25081,startersites.io,2026-08-20T13:31:56+00:00,2026-08-20T13:32:03+00:00,COMPLETED,0,0,
tfv1:000236,25156,iis.net,2026-08-20T13:32:04+00:00,2026-08-20T13:32:12+00:00,COMPLETED,50,0,
tfv1:000237,25248,travelclick.com,2026-08-20T13:32:13+00:00,2026-08-20T13:32:21+00:00,COMPLETED,41,0,
tfv1:000238,25257,photorecoverplus.com,2026-08-20T13:32:22+00:00,2026-08-20T13:32:29+00:00,COMPLETED,0,0,
tfv1:000239,25368,americanthinker.com,2026-08-20T13:32:30+00:00,2026-08-20T13:32:35+00:00,COMPLETED,1,0,
tfv1:000240,25393,yorkshirepost.co.uk,2026-08-20T13:32:36+00:00,2026-08-20T13:32:45+00:00,COMPLETED,36,0,
tfv1:000241,25415,redis-cloud.com,2026-08-20T13:32:46+00:00,2026-08-20T13:32:52+00:00,COMPLETED,0,0,
tfv1:000242,25492,bnef.com,2026-08-20T13:32:53+00:00,2026-08-20T13:32:59+00:00,COMPLETED,50,0,
tfv1:000243,25515,experiment.com,2026-08-20T13:33:00+00:00,2026-08-20T13:33:11+00:00,COMPLETED,0,0,
tfv1:000244,25598,ftvproxy.com,2026-08-20T13:33:12+00:00,2026-08-20T13:33:17+00:00,COMPLETED,0,0,
tfv1:000245,25643,ing.nl,2026-08-20T13:33:18+00:00,2026-08-20T13:33:24+00:00,COMPLETED,50,0,
tfv1:000246,25680,tvp.tv,2026-08-20T13:33:25+00:00,2026-08-20T13:33:45+00:00,COMPLETED,0,1,
tfv1:000247,25693,pdq.com,2026-08-20T13:33:46+00:00,2026-08-20T13:33:52+00:00,COMPLETED,50,0,
tfv1:000248,25786,mef.gov.it,2026-08-20T13:33:53+00:00,2026-08-20T13:33:59+00:00,COMPLETED,50,0,
tfv1:000249,25926,cedars-sinai.org,2026-08-20T13:34:00+00:00,2026-08-20T13:34:06+00:00,COMPLETED,50,0,
tfv1:000250,25990,cytracom.net,2026-08-20T13:34:07+00:00,2026-08-20T13:34:17+00:00,COMPLETED,1,0,
tfv1:000251,26010,romania-webhosting.com,2026-08-20T13:34:18+00:00,2026-08-20T13:34:25+00:00,COMPLETED,8,0,
tfv1:000252,26044,ridgwayband.com,2026-08-20T13:34:26+00:00,2026-08-20T13:34:33+00:00,COMPLETED,0,0,
tfv1:000253,26047,nextgov.com,2026-08-20T13:34:34+00:00,2026-08-20T13:34:40+00:00,COMPLETED,50,0,
tfv1:000254,26050,awsdns-07.org,2026-08-20T13:34:41+00:00,2026-08-20T13:34:47+00:00,COMPLETED,0,0,
tfv1:000255,26136,tripster.ru,2026-08-20T13:34:48+00:00,2026-08-20T13:34:55+00:00,COMPLETED,50,0,
tfv1:000256,26163,dataprotection.ie,2026-08-20T13:34:56+00:00,2026-08-20T13:35:02+00:00,COMPLETED,50,0,
tfv1:000257,26204,garmtech.com,2026-08-20T13:35:23+00:00,2026-08-20T13:35:31+00:00,COMPLETED,50,0,
tfv1:000258,26247,pldt.net,2026-08-20T13:35:32+00:00,2026-08-20T13:35:40+00:00,COMPLETED,0,0,
tfv1:000259,26264,fastdns.hosting,2026-08-20T13:35:41+00:00,2026-08-20T13:35:51+00:00,COMPLETED,0,0,
tfv1:000260,26296,chordie.com,2026-08-20T13:35:52+00:00,2026-08-20T13:35:59+00:00,COMPLETED,50,0,
tfv1:000261,26332,jooaniot.com,2026-08-20T13:36:00+00:00,2026-08-20T13:36:11+00:00,COMPLETED,0,0,
tfv1:000262,26354,optifine.net,2026-08-20T13:36:12+00:00,2026-08-20T13:36:18+00:00,COMPLETED,50,0,
tfv1:000263,26372,modmedapp.com,2026-08-20T13:36:19+00:00,2026-08-20T13:36:27+00:00,COMPLETED,4,0,
tfv1:000264,26458,who.is,2026-08-20T13:36:28+00:00,2026-08-20T13:36:35+00:00,COMPLETED,50,0,
tfv1:000265,26477,monobank.com.ua,2026-08-20T13:36:36+00:00,2026-08-20T13:36:43+00:00,COMPLETED,0,0,
tfv1:000266,26533,bigscoots.com,2026-08-20T13:36:44+00:00,2026-08-20T13:36:51+00:00,COMPLETED,50,0,
tfv1:000267,26694,sentinelcloud.com,2026-08-20T13:36:52+00:00,2026-08-20T13:37:00+00:00,COMPLETED,3,0,
tfv1:000268,26987,xbato.co.uk,2026-08-20T13:37:01+00:00,2026-08-20T13:37:10+00:00,COMPLETED,0,0,
tfv1:000269,27050,unisender.com,2026-08-20T13:37:11+00:00,2026-08-20T13:37:21+00:00,COMPLETED,50,0,
tfv1:000270,27090,tcljd.com,2026-08-20T13:37:22+00:00,2026-08-20T13:37:29+00:00,COMPLETED,1,0,
tfv1:000271,27119,starhub.net.sg,2026-08-20T13:37:30+00:00,2026-08-20T13:37:35+00:00,COMPLETED,0,0,
tfv1:000272,27168,dbs.cl,2026-08-20T13:37:37+00:00,2026-08-20T13:37:43+00:00,COMPLETED,50,0,
tfv1:000273,27220,one-line.com,2026-08-20T13:37:44+00:00,2026-08-20T13:37:52+00:00,COMPLETED,50,0,
tfv1:000274,27262,tallysolutions.com,2026-08-20T13:37:53+00:00,2026-08-20T13:38:00+00:00,COMPLETED,50,0,
tfv1:000275,27301,processes.top,2026-08-20T13:38:01+00:00,2026-08-20T13:38:10+00:00,COMPLETED,0,0,
tfv1:000276,27333,menara.ma,2026-08-20T13:38:11+00:00,2026-08-20T13:38:19+00:00,COMPLETED,0,0,
tfv1:000277,27336,adlibris.com,2026-08-20T13:38:20+00:00,2026-08-20T13:38:28+00:00,COMPLETED,50,0,
tfv1:000278,27360,cdnvideohub.com,2026-08-20T13:38:29+00:00,2026-08-20T13:38:35+00:00,COMPLETED,2,0,
tfv1:000279,27371,tug.org,2026-08-20T13:38:36+00:00,2026-08-20T13:38:43+00:00,COMPLETED,12,0,
tfv1:000280,27381,ddal.xyz,2026-08-20T13:38:44+00:00,2026-08-20T13:38:51+00:00,COMPLETED,0,0,
tfv1:000281,27398,okfn.de,2026-08-20T13:38:52+00:00,2026-08-20T13:38:59+00:00,COMPLETED,50,0,
tfv1:000282,27408,anoboy.boo,2026-08-20T13:39:17+00:00,2026-08-20T13:39:44+00:00,COMPLETED,0,1,
tfv1:000283,27486,wn06.cfd,2026-08-20T13:39:45+00:00,2026-08-20T13:40:21+00:00,FAILED,0,1,HTTP_504
tfv1:000284,27487,ga.de,2026-08-20T13:40:22+00:00,2026-08-20T13:40:32+00:00,COMPLETED,50,0,
tfv1:000285,27497,yugiyu2.com,2026-08-20T13:40:33+00:00,2026-08-20T13:40:40+00:00,COMPLETED,0,0,
tfv1:000286,27547,omikuji-do.com,2026-08-20T13:40:41+00:00,2026-08-20T13:40:53+00:00,COMPLETED,50,0,
tfv1:000287,27692,lets-boatrace.jp,2026-08-20T13:40:54+00:00,2026-08-20T13:41:08+00:00,COMPLETED,50,0,
tfv1:000288,27808,xenforo.com,2026-08-20T13:41:09+00:00,2026-08-20T13:41:17+00:00,COMPLETED,39,0,
tfv1:000289,27849,awsdns-cn-56.net,2026-08-20T13:41:18+00:00,2026-08-20T13:41:24+00:00,COMPLETED,0,0,
tfv1:000290,27888,directadvert.ru,2026-08-20T13:41:25+00:00,2026-08-20T13:41:32+00:00,COMPLETED,45,0,
tfv1:000291,27997,roadtrippers.com,2026-08-20T13:41:33+00:00,2026-08-20T13:41:39+00:00,COMPLETED,50,0,
tfv1:000292,28025,fotocommunity.com,2026-08-20T13:41:40+00:00,2026-08-20T13:41:47+00:00,COMPLETED,10,0,
tfv1:000293,28133,uptune.ir,2026-08-20T13:41:48+00:00,2026-08-20T13:41:56+00:00,COMPLETED,0,0,
tfv1:000294,28174,makeshop.jp,2026-08-20T13:41:57+00:00,2026-08-20T13:42:05+00:00,COMPLETED,50,0,
tfv1:000295,28211,ipsolver.com,2026-08-20T13:42:06+00:00,2026-08-20T13:42:40+00:00,FAILED,0,1,HTTP_502
tfv1:000296,28218,digitalcommerce360.com,2026-08-20T13:42:41+00:00,2026-08-20T13:42:47+00:00,COMPLETED,50,0,
tfv1:000297,28232,rockefeller.edu,2026-08-20T13:42:48+00:00,2026-08-20T13:42:56+00:00,COMPLETED,50,0,
tfv1:000298,28236,trustedshops.de,2026-08-20T13:42:57+00:00,2026-08-20T13:43:04+00:00,COMPLETED,50,0,
tfv1:000299,28251,photoshop.com,2026-08-20T13:43:05+00:00,2026-08-20T13:43:12+00:00,COMPLETED,50,0,
tfv1:000300,28255,tempo.io,2026-08-20T13:43:13+00:00,2026-08-20T13:43:20+00:00,COMPLETED,50,0,
tfv1:000301,28259,royalarkgames.com,2026-08-20T13:43:21+00:00,2026-08-20T13:43:27+00:00,COMPLETED,6,0,
tfv1:000302,28293,x-b-i-3.com,2026-08-20T13:43:28+00:00,2026-08-20T13:43:36+00:00,COMPLETED,0,0,
tfv1:000303,28466,bbarlock.com,2026-08-20T13:43:37+00:00,2026-08-20T13:43:48+00:00,COMPLETED,0,0,
tfv1:000304,28599,group-ib.com,2026-08-20T13:43:49+00:00,2026-08-20T13:44:16+00:00,COMPLETED,50,1,
tfv1:000305,28677,durukanbal.com,2026-08-20T13:44:17+00:00,2026-08-20T13:44:27+00:00,COMPLETED,50,0,
tfv1:000306,28695,deeplearning.ai,2026-08-20T13:44:28+00:00,2026-08-20T13:44:36+00:00,COMPLETED,50,0,
tfv1:000307,28726,cloudwifi.com,2026-08-20T13:45:04+00:00,2026-08-20T13:45:17+00:00,COMPLETED,6,0,
tfv1:000308,28804,baeldung.com,2026-08-20T13:45:18+00:00,2026-08-20T13:45:26+00:00,COMPLETED,50,0,
tfv1:000309,28966,pwr.edu.pl,2026-08-20T13:45:27+00:00,2026-08-20T13:45:34+00:00,COMPLETED,50,0,
tfv1:000310,29214,bio-rad.com,2026-08-20T13:45:35+00:00,2026-08-20T13:45:43+00:00,COMPLETED,50,0,
tfv1:000311,29235,mriia.gov.ua,2026-08-20T13:45:44+00:00,2026-08-20T13:45:52+00:00,COMPLETED,10,0,
tfv1:000312,29377,ufal.br,2026-08-20T13:45:53+00:00,2026-08-20T13:46:00+00:00,COMPLETED,50,0,
tfv1:000313,29446,triumph.com,2026-08-20T13:46:01+00:00,2026-08-20T13:46:10+00:00,COMPLETED,50,0,
tfv1:000314,29559,royaltotox54.com,2026-08-20T13:46:11+00:00,2026-08-20T13:46:20+00:00,COMPLETED,0,0,
tfv1:000315,29570,sweepquest.info,2026-08-20T13:46:21+00:00,2026-08-20T13:46:28+00:00,COMPLETED,0,0,
tfv1:000316,29621,freshconnect.io,2026-08-20T13:46:29+00:00,2026-08-20T13:46:35+00:00,COMPLETED,0,0,
tfv1:000317,29661,cmac.ws,2026-08-20T13:46:36+00:00,2026-08-20T13:46:44+00:00,COMPLETED,0,0,
tfv1:000318,29682,smbc-comics.com,2026-08-20T13:46:45+00:00,2026-08-20T13:46:52+00:00,COMPLETED,50,0,
tfv1:000319,29724,scienceopen.com,2026-08-20T13:46:53+00:00,2026-08-20T13:47:00+00:00,COMPLETED,0,0,
tfv1:000320,29826,lubimyczytac.pl,2026-08-20T13:47:01+00:00,2026-08-20T13:47:10+00:00,COMPLETED,3,0,
tfv1:000321,29915,unioncrediting.com,2026-08-20T13:47:11+00:00,2026-08-20T13:47:22+00:00,COMPLETED,50,0,
tfv1:000322,30001,ruldin.cc,2026-08-20T13:47:23+00:00,2026-08-20T13:47:29+00:00,COMPLETED,0,0,
tfv1:000323,30154,diyanet.gov.tr,2026-08-20T13:47:30+00:00,2026-08-20T13:47:40+00:00,COMPLETED,50,0,
tfv1:000324,30203,nowdrm.co,2026-08-20T13:47:41+00:00,2026-08-20T13:47:48+00:00,COMPLETED,0,0,
tfv1:000325,30270,superoffice.com,2026-08-20T13:47:50+00:00,2026-08-20T13:47:58+00:00,COMPLETED,50,0,
tfv1:000326,30344,creativelive.com,2026-08-21T14:00:59+00:00,2026-08-21T14:01:00+00:00,COMPLETED,50,0,
tfv1:000327,30429,fh-koeln.de,2026-08-21T14:01:02+00:00,2026-08-21T14:01:04+00:00,COMPLETED,50,0,
tfv1:000328,30553,tecmundo.com.br,2026-08-21T14:01:05+00:00,2026-08-21T14:01:07+00:00,COMPLETED,50,0,
tfv1:000329,30558,sz-cooleasy.com,2026-08-21T14:01:08+00:00,2026-08-21T14:01:10+00:00,COMPLETED,50,0,
tfv1:000330,30573,eslite.com,2026-08-21T14:01:11+00:00,2026-08-21T14:01:12+00:00,COMPLETED,0,0,
tfv1:000331,30591,rendez-vous.ru,2026-08-21T14:01:13+00:00,2026-08-21T14:01:15+00:00,COMPLETED,50,0,
tfv1:000332,30623,yottaa.com,2026-08-21T14:01:17+00:00,2026-08-21T14:01:18+00:00,COMPLETED,50,0,
tfv1:000333,30674,ntfy.sh,2026-08-21T14:01:19+00:00,2026-08-21T14:01:21+00:00,COMPLETED,17,0,
tfv1:000334,30721,mnsu.edu,2026-08-21T14:01:22+00:00,2026-08-21T14:01:24+00:00,COMPLETED,50,0,
tfv1:000335,30734,businessidentity.llc,2026-08-21T14:01:25+00:00,2026-08-21T14:01:26+00:00,COMPLETED,0,0,
tfv1:000336,30795,ci360.marketing,2026-08-21T14:01:28+00:00,2026-08-21T14:01:32+00:00,COMPLETED,0,0,
tfv1:000337,30953,lb.ua,2026-08-21T14:01:33+00:00,2026-08-21T14:01:36+00:00,COMPLETED,50,0,
tfv1:000338,31119,huffingtonpost.it,2026-08-21T14:01:38+00:00,2026-08-21T14:01:38+00:00,COMPLETED,0,0,
tfv1:000339,31244,howlongtobeat.com,2026-08-21T14:01:40+00:00,2026-08-21T14:01:41+00:00,COMPLETED,0,0,
tfv1:000340,31253,boldapps.net,2026-08-21T14:01:43+00:00,2026-08-21T14:01:44+00:00,COMPLETED,4,0,
tfv1:000341,31377,secureparkme.com,2026-08-21T14:01:45+00:00,2026-08-21T14:01:47+00:00,COMPLETED,0,0,
tfv1:000342,31421,p7.de,2026-08-21T14:01:48+00:00,2026-08-21T14:01:49+00:00,COMPLETED,50,0,
tfv1:000343,31454,affiliatblogger.com,2026-08-21T14:01:51+00:00,2026-08-21T14:01:53+00:00,COMPLETED,50,0,
tfv1:000344,31513,concentrix.com,2026-08-21T14:01:54+00:00,2026-08-21T14:01:56+00:00,COMPLETED,50,0,
tfv1:000345,31640,carrefour.ro,2026-08-21T14:01:57+00:00,2026-08-21T14:01:59+00:00,COMPLETED,50,0,
tfv1:000346,31655,tripadvisor.nl,2026-08-21T14:02:00+00:00,2026-08-21T14:02:01+00:00,COMPLETED,0,0,
tfv1:000347,31685,208.in-addr.arpa,2026-08-21T14:02:03+00:00,2026-08-21T14:02:05+00:00,COMPLETED,0,0,
tfv1:000348,31703,chaosdorf.de,2026-08-21T14:02:06+00:00,2026-08-21T14:02:10+00:00,COMPLETED,50,0,
tfv1:000349,31771,compute-pipe.com,2026-08-21T14:02:12+00:00,2026-08-21T14:02:14+00:00,COMPLETED,0,0,
tfv1:000350,31860,enotes.com,2026-08-21T14:02:16+00:00,2026-08-21T14:02:17+00:00,COMPLETED,0,0,
tfv1:000351,31967,onlinetrade.ru,2026-08-21T14:23:58+00:00,2026-08-21T14:24:00+00:00,COMPLETED,0,0,
tfv1:000352,32011,joynetgame.com,2026-08-21T14:24:01+00:00,2026-08-21T14:24:03+00:00,COMPLETED,10,0,
tfv1:000353,32029,autoscout24.ch,2026-08-21T14:24:05+00:00,2026-08-21T14:24:07+00:00,COMPLETED,50,0,
tfv1:000354,32060,karwei.nl,2026-08-21T14:24:08+00:00,2026-08-21T14:24:09+00:00,COMPLETED,50,0,
tfv1:000355,32119,zooniverse.org,2026-08-21T14:24:11+00:00,2026-08-21T14:24:12+00:00,COMPLETED,50,0,
tfv1:000356,32157,opntxtdns.com,2026-08-21T14:24:13+00:00,2026-08-21T14:24:15+00:00,COMPLETED,0,0,
tfv1:000357,32237,techbang.com,2026-08-21T14:24:16+00:00,2026-08-21T14:24:18+00:00,COMPLETED,50,0,
tfv1:000358,32294,livedns.co.il,2026-08-21T14:24:19+00:00,2026-08-21T14:24:25+00:00,COMPLETED,50,0,
tfv1:000359,32299,revzilla.com,2026-08-21T14:24:26+00:00,2026-08-21T14:24:31+00:00,COMPLETED,50,0,
tfv1:000360,32472,ua5v.com,2026-08-21T14:24:32+00:00,2026-08-21T14:24:33+00:00,COMPLETED,0,0,
tfv1:000361,32542,kingston.ac.uk,2026-08-21T14:24:35+00:00,2026-08-21T14:24:36+00:00,COMPLETED,50,0,
tfv1:000362,32655,diariodarepublica.pt,2026-08-21T14:24:38+00:00,2026-08-21T14:24:39+00:00,COMPLETED,50,0,
tfv1:000363,32873,metrotimes.com,2026-08-21T14:24:41+00:00,2026-08-21T14:24:44+00:00,COMPLETED,0,0,
tfv1:000364,32916,tissotwatches.com,2026-08-21T14:24:45+00:00,2026-08-21T14:24:47+00:00,COMPLETED,50,0,
tfv1:000365,33013,tangled.org,2026-08-21T14:24:49+00:00,2026-08-21T14:24:50+00:00,COMPLETED,0,0,
tfv1:000366,33053,topsitenet.com,2026-08-21T14:24:51+00:00,2026-08-21T14:24:54+00:00,COMPLETED,0,0,
tfv1:000367,33179,ysagin.top,2026-08-21T14:24:56+00:00,2026-08-21T14:24:57+00:00,COMPLETED,0,0,
tfv1:000368,33220,webcasts.com,2026-08-21T14:24:59+00:00,2026-08-21T14:25:00+00:00,COMPLETED,1,0,
tfv1:000369,33284,mangalik.net,2026-08-21T14:25:01+00:00,2026-08-21T14:25:06+00:00,COMPLETED,0,0,
tfv1:000370,33450,weatherzone.com.au,2026-08-21T14:25:07+00:00,2026-08-21T14:25:12+00:00,COMPLETED,50,0,
tfv1:000371,33527,stantec.com,2026-08-21T14:25:14+00:00,2026-08-21T14:25:16+00:00,COMPLETED,50,0,
tfv1:000372,33701,thefastcdns.com,2026-08-21T14:25:18+00:00,2026-08-21T14:25:23+00:00,COMPLETED,0,0,
tfv1:000373,33724,planet-labs.com,2026-08-21T14:25:24+00:00,2026-08-21T14:25:26+00:00,COMPLETED,0,0,
tfv1:000374,33789,363.hk,2026-08-21T14:25:28+00:00,2026-08-21T14:25:29+00:00,COMPLETED,50,0,
tfv1:000375,33870,fnp.de,2026-08-21T14:25:31+00:00,2026-08-21T14:25:32+00:00,COMPLETED,11,0,
tfv1:000376,33898,isabel.be,2026-08-21T14:25:51+00:00,2026-08-21T14:25:52+00:00,COMPLETED,0,0,
tfv1:000377,33910,vishay.com,2026-08-21T14:25:53+00:00,2026-08-21T14:25:56+00:00,COMPLETED,50,0,
tfv1:000378,34197,topographic-map.com,2026-08-21T14:25:58+00:00,2026-08-21T14:25:59+00:00,COMPLETED,50,0,
tfv1:000379,34218,societe-des-avis-garantis.fr,2026-08-21T14:26:01+00:00,2026-08-21T14:26:03+00:00,COMPLETED,50,0,
tfv1:000380,34261,loverummyyono.com,2026-08-21T14:26:05+00:00,2026-08-21T14:26:06+00:00,COMPLETED,0,0,
tfv1:000381,34473,mnbvcxzq.com,2026-08-21T14:26:07+00:00,2026-08-21T14:26:08+00:00,COMPLETED,0,0,
tfv1:000382,34505,yarnflowgame.com,2026-08-21T14:26:10+00:00,2026-08-21T14:26:15+00:00,COMPLETED,0,0,
tfv1:000383,34808,wind.it,2026-08-21T14:26:17+00:00,2026-08-21T14:26:18+00:00,COMPLETED,50,0,
tfv1:000384,34837,kmail-lists.com,2026-08-21T14:26:20+00:00,2026-08-21T14:26:21+00:00,COMPLETED,50,0,
tfv1:000385,34845,securitm.ru,2026-08-21T14:26:23+00:00,2026-08-21T14:26:24+00:00,COMPLETED,50,0,
tfv1:000386,34847,cambly.com,2026-08-21T14:26:25+00:00,2026-08-21T14:26:27+00:00,COMPLETED,50,0,
tfv1:000387,34848,tiktok-row.org,2026-08-21T14:26:28+00:00,2026-08-21T14:26:30+00:00,COMPLETED,0,0,
tfv1:000388,34868,petrobras.com.br,2026-08-21T14:26:32+00:00,2026-08-21T14:26:35+00:00,COMPLETED,50,0,
tfv1:000389,34899,slotomania.com,2026-08-21T14:26:37+00:00,2026-08-21T14:26:42+00:00,COMPLETED,11,0,
tfv1:000390,34912,iiasa.ac.at,2026-08-21T14:26:43+00:00,2026-08-21T14:26:45+00:00,COMPLETED,50,0,
tfv1:000391,34929,cdt.org,2026-08-21T14:26:46+00:00,2026-08-21T14:26:49+00:00,COMPLETED,0,0,
tfv1:000392,35010,iot320.com,2026-08-21T14:26:50+00:00,2026-08-21T14:27:00+00:00,COMPLETED,0,0,
tfv1:000393,35071,lotlinx.com,2026-08-21T14:27:01+00:00,2026-08-21T14:27:05+00:00,COMPLETED,50,0,
tfv1:000394,35103,wordnik.com,2026-08-21T14:27:06+00:00,2026-08-21T14:27:09+00:00,COMPLETED,50,0,
tfv1:000395,35165,aidar.ru,2026-08-21T14:27:10+00:00,2026-08-21T14:27:12+00:00,COMPLETED,0,0,
tfv1:000396,35217,zonerisq.ca,2026-08-21T14:27:13+00:00,2026-08-21T14:27:15+00:00,COMPLETED,0,0,
tfv1:000397,35245,uworld.com,2026-08-21T14:27:17+00:00,2026-08-21T14:27:18+00:00,COMPLETED,50,0,
tfv1:000398,35485,tandem.co,2026-08-21T14:27:20+00:00,2026-08-21T14:27:22+00:00,COMPLETED,50,0,
tfv1:000399,35525,jehost.ru,2026-08-21T14:27:23+00:00,2026-08-21T14:27:25+00:00,COMPLETED,1,0,
tfv1:000400,35559,smartsurvey.co.uk,2026-08-21T14:27:27+00:00,2026-08-21T14:27:29+00:00,COMPLETED,50,0,
tfv1:000401,35587,reichelt.de,2026-08-21T14:27:41+00:00,2026-08-21T14:27:48+00:00,COMPLETED,0,0,
tfv1:000402,35823,riaa.com,2026-08-21T14:27:49+00:00,2026-08-21T14:27:51+00:00,COMPLETED,50,0,
tfv1:000403,35929,mise.gov.it,2026-08-21T14:27:52+00:00,2026-08-21T14:27:54+00:00,COMPLETED,50,0,
tfv1:000404,35939,domainnamexx.com,2026-08-21T14:27:56+00:00,2026-08-21T14:27:57+00:00,COMPLETED,0,0,
tfv1:000405,36114,unicredit.it,2026-08-21T14:27:58+00:00,2026-08-21T14:28:02+00:00,COMPLETED,50,0,
tfv1:000406,36149,tkor137.com,2026-08-21T14:28:04+00:00,2026-08-21T14:28:05+00:00,COMPLETED,0,0,
tfv1:000407,36176,project1service.com,2026-08-21T14:28:07+00:00,2026-08-21T14:28:11+00:00,COMPLETED,0,0,
tfv1:000408,36192,gii.me,2026-08-21T14:28:12+00:00,2026-08-21T14:28:21+00:00,COMPLETED,0,0,
tfv1:000409,36194,1233dns.com,2026-08-21T14:28:22+00:00,2026-08-21T14:28:24+00:00,COMPLETED,0,0,
tfv1:000410,36283,vtb24.ru,2026-08-21T14:28:25+00:00,2026-08-21T14:28:26+00:00,COMPLETED,0,0,
tfv1:000411,36291,skyairline.com,2026-08-21T14:28:28+00:00,2026-08-21T14:28:32+00:00,COMPLETED,0,0,
tfv1:000412,36372,kay.com,2026-08-21T14:28:33+00:00,2026-08-21T14:28:37+00:00,COMPLETED,50,0,
tfv1:000413,36387,awsdns-cn-63.biz,2026-08-21T14:28:39+00:00,2026-08-21T14:28:39+00:00,COMPLETED,0,0,
tfv1:000414,36462,fast.net.uk,2026-08-21T14:28:41+00:00,2026-08-21T14:28:42+00:00,COMPLETED,0,0,
tfv1:000415,36498,tcnetwork.com.cn,2026-08-21T14:28:44+00:00,2026-08-21T14:28:47+00:00,COMPLETED,36,0,
tfv1:000416,36613,easytier.cn,2026-08-21T14:28:48+00:00,2026-08-21T14:28:49+00:00,COMPLETED,16,0,
tfv1:000417,36633,propertyguru.com.sg,2026-08-21T14:28:51+00:00,2026-08-21T14:28:54+00:00,COMPLETED,50,0,
tfv1:000418,36635,servidoresdominios.com,2026-08-21T14:28:55+00:00,2026-08-21T14:28:58+00:00,COMPLETED,0,0,
tfv1:000419,36678,adengi.tech,2026-08-21T14:29:00+00:00,2026-08-21T14:29:07+00:00,COMPLETED,0,0,
tfv1:000420,36713,transportnsw.info,2026-08-21T14:29:09+00:00,2026-08-21T14:29:10+00:00,COMPLETED,50,0,
tfv1:000421,36765,kinepolis.lu,2026-08-21T14:29:12+00:00,2026-08-21T14:29:14+00:00,COMPLETED,0,0,
tfv1:000422,36942,nelnet.net,2026-08-21T14:29:16+00:00,2026-08-21T14:29:21+00:00,COMPLETED,50,0,
tfv1:000423,36983,b254.com,2026-08-21T14:29:23+00:00,2026-08-21T14:29:25+00:00,COMPLETED,50,0,
tfv1:000424,37021,shturval.link,2026-08-21T14:29:26+00:00,2026-08-21T14:29:29+00:00,COMPLETED,0,0,
tfv1:000425,37161,mytuner-radio.net,2026-08-21T14:29:31+00:00,2026-08-21T14:29:32+00:00,COMPLETED,0,0,
tfv1:000426,37189,inewsgr.com,2026-08-21T14:29:45+00:00,2026-08-21T14:29:46+00:00,COMPLETED,0,0,
tfv1:000427,37249,lgmi.com,2026-08-21T14:29:48+00:00,2026-08-21T14:29:49+00:00,COMPLETED,50,0,
tfv1:000428,37461,infoclimat.fr,2026-08-21T14:29:51+00:00,2026-08-21T14:29:54+00:00,COMPLETED,0,0,
tfv1:000429,37475,tstt.net.tt,2026-08-21T14:29:55+00:00,2026-08-21T14:29:57+00:00,COMPLETED,0,0,
